game_index,seed,score_0,score_1,score_2,score_3,winner,num_legs,num_turns,agent_seat_0,agent_seat_1,agent_seat_2,agent_seat_3,focal_seat
887,887,23,17,19,18,0,4,50,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
888,888,32,20,17,20,0,4,58,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
889,889,35,42,30,22,1,5,75,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
890,890,20,22,38,17,2,4,54,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
891,891,17,16,21,27,3,4,59,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
892,892,16,20,18,17,1,3,45,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
893,893,25,21,24,17,0,4,57,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
894,894,30,23,47,24,2,5,72,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
895,895,20,16,30,30,tie,5,73,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
896,896,41,13,16,9,0,3,46,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
897,897,19,37,20,23,1,4,59,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
898,898,29,32,33,25,2,5,76,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
899,899,28,25,33,39,3,5,69,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
900,900,26,23,14,25,0,4,58,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
901,901,15,30,21,15,1,4,75,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
902,902,21,22,34,32,2,4,60,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
903,903,17,16,19,38,3,4,46,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
904,904,21,18,13,18,0,3,46,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
905,905,25,37,19,17,1,4,53,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
906,906,30,33,36,36,tie,6,94,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
907,907,22,21,21,32,3,4,61,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
908,908,29,26,28,21,0,4,60,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
909,909,17,38,21,15,1,4,53,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
910,910,27,24,37,20,2,5,79,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
911,911,25,17,18,28,3,4,57,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
912,912,24,17,17,16,0,3,46,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
913,913,26,37,18,24,1,4,55,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
914,914,32,20,39,16,2,5,68,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
915,915,31,21,30,34,3,5,84,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
916,916,39,27,18,18,0,4,58,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
917,917,21,35,15,20,1,5,64,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
918,918,20,18,20,21,3,3,44,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
919,919,16,13,11,26,3,3,46,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
920,920,24,18,17,19,0,4,71,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
921,921,27,18,20,18,0,4,62,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
922,922,24,25,17,17,1,3,46,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
923,923,24,20,19,44,3,5,69,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
924,924,32,19,24,19,0,4,55,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
925,925,23,14,24,16,2,5,76,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
926,926,16,22,28,18,2,4,60,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
927,927,23,11,15,26,3,5,71,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
928,928,35,23,19,22,0,5,65,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
929,929,15,20,17,13,1,3,49,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
930,930,36,28,38,22,2,5,66,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
931,931,27,31,21,32,3,5,67,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
932,932,29,36,31,35,1,6,95,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
933,933,20,22,12,21,1,4,63,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
934,934,15,15,31,12,2,4,57,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
935,935,24,27,23,41,3,6,85,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
936,936,41,31,27,26,0,5,65,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
937,937,18,21,20,19,1,3,47,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
938,938,25,26,33,18,2,4,50,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
939,939,14,15,18,32,3,4,64,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
940,940,18,15,18,15,tie,3,39,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
941,941,23,40,17,18,1,4,52,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
942,942,23,22,33,26,2,5,69,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
943,943,20,19,20,29,3,4,52,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
944,944,21,18,16,21,tie,4,55,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
945,945,28,19,22,26,0,4,69,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
946,946,21,18,30,20,2,4,50,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
947,947,23,28,25,41,3,5,81,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
948,948,27,25,20,23,0,4,56,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
949,949,23,45,23,22,1,5,79,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
950,950,21,13,33,18,2,4,56,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
951,951,26,24,19,23,0,4,53,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
952,952,31,23,21,27,0,4,55,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
953,953,17,42,25,17,1,4,65,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
954,954,13,21,30,13,2,3,38,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
955,955,12,13,12,30,3,3,50,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
956,956,30,23,25,24,0,4,64,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
957,957,27,28,24,24,1,5,76,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
958,958,17,20,35,17,2,5,70,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
959,959,23,16,17,28,3,4,61,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
960,960,37,22,20,21,0,5,75,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
961,961,22,26,22,16,1,5,61,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
962,962,19,20,38,16,2,4,73,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
963,963,15,11,8,24,3,3,43,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
964,964,28,20,22,17,0,4,66,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
965,965,22,21,24,26,3,4,57,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
966,966,22,27,40,18,2,5,84,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
967,967,20,26,29,39,3,4,64,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
968,968,17,17,20,17,2,3,47,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
969,969,18,16,16,11,0,4,51,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
970,970,19,21,26,18,2,4,50,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
971,971,26,19,27,34,3,5,69,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
972,972,31,22,21,19,0,4,64,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
973,973,17,41,19,16,1,5,61,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
974,974,13,18,36,15,2,3,41,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
975,975,25,20,32,31,2,5,63,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
976,976,35,24,19,15,0,4,58,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
977,977,14,42,18,15,1,3,44,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
978,978,14,17,41,13,2,4,57,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
979,979,28,24,31,27,2,6,85,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
980,980,41,30,23,23,0,6,90,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
981,981,21,16,26,30,3,6,105,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
982,982,24,21,49,32,2,5,72,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
983,983,29,31,22,31,tie,5,75,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
984,984,37,23,24,16,0,4,67,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
985,985,35,40,34,28,1,7,108,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
986,986,23,23,33,23,2,5,75,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
987,987,19,25,16,35,3,4,68,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
988,988,28,18,20,24,0,4,56,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
989,989,21,39,15,15,1,4,60,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
990,990,28,22,41,23,2,5,65,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
991,991,29,19,21,32,3,4,66,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
992,992,26,21,14,25,0,4,55,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
993,993,18,39,24,17,1,4,55,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
994,994,17,17,29,13,2,3,38,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
995,995,29,25,26,24,0,4,59,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
996,996,41,30,30,34,0,6,78,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
997,997,19,34,17,15,1,4,57,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
998,998,20,18,42,18,2,4,57,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
999,999,21,21,18,33,3,4,61,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
